"id","text","sentiment","length","word_count","has_question","has_exclamation","contains_positive_words","contains_negative_words","date"
194,"Lorem ipsum dolor sit amet, mauris et tempus habitasse vel dui mauris amet, sed primis. Convallis integer et commodo, sagittis congue a phasellus quis penatibus. Risus lectus eget platea tellus pretium et, tempus augue lacus vehicula commodo. Ante sed porta elit in. In ornare nec phasellus at vestibulum. Nascetur at, in curae facilisi justo, pellentesque risus nostra. Lacus maecenas est a sociis. Placerat lobortis natoque velit libero dignissim lacus risus cras torquent. Sapien sed amet ut accumsan felis risus commodo eros finibus. Rhoncus, lectus viverra eros, sed, in ornare. Fames fames vel ligula eleifend iaculis ut lacinia.","negative",635,97,FALSE,FALSE,FALSE,FALSE,2020-04-16
195,"Lorem ipsum dolor sit amet, ut dapibus sed aptent sociis hac congue in nunc. Nec taciti nibh. Nec metus sed, euismod non libero integer nulla ut orci aenean. Varius nunc nostra ornare velit. Tellus et donec, egestas sed orci nascetur. Ut diam porta vehicula elit sed ante lectus auctor maximus. Luctus aptent in sed non, laoreet. Eu lorem mi sed interdum quis nibh ante tellus, eleifend sapien, nulla tempor convallis tellus, ac donec. Curae egestas, elementum lacinia ullamcorper. Scelerisque hendrerit scelerisque eu aliquam gravida sapien nec accumsan.","negative",555,87,FALSE,FALSE,FALSE,FALSE,2021-06-12
196,"Lorem ipsum dolor sit amet, aenean pharetra sit. Hendrerit lectus sapien placerat efficitur, taciti. Donec in porta vitae tempor eu. Bibendum, enim faucibus et amet. Nunc magna odio integer sociis ac, quisque sed ut, finibus. Pellentesque senectus tempor magna sem natoque, facilisi justo turpis fringilla etiam quis. Iaculis in et imperdiet amet ornare urna. Sed cubilia, est pellentesque litora tristique conubia sed tristique neque pellentesque. Egestas semper a, quis sed nisl justo maximus ac mollis. A ac tempor orci enim velit eu. Porttitor magnis penatibus, duis sollicitudin, ut leo id quis.","positive",600,91,FALSE,FALSE,FALSE,FALSE,2021-11-30
197,"Lorem ipsum dolor sit amet, hac magnis amet integer, curae quam. Aptent nisi, tristique sed, nibh vestibulum quis fermentum. Amet, tincidunt. Dui, facilisis vehicula sapien, tempus metus, volutpat in a sit ridiculus! Condimentum, montes mattis quis nam posuere sapien. Cras condimentum vulputate nostra mauris justo tellus faucibus morbi nunc vel. Blandit, pharetra, at velit purus. Dis, blandit vulputate ut consectetur nulla non cubilia odio. Eu sem nostra elementum ligula dictum libero.","negative",490,71,FALSE,TRUE,FALSE,FALSE,2020-03-30
198,"Lorem ipsum dolor sit amet, eget, faucibus luctus sed sit nullam, sem sed eu tempor mauris mi! Sed ridiculus natoque commodo aliquet bibendum, quis donec eros vel finibus? Mauris sed et laoreet. Eu ullamcorper vitae molestie sit sit lacus varius nulla sodales. Mi dignissim dis ipsum enim inceptos adipiscing etiam. Praesent volutpat eu in, eros in est. Amet ullamcorper malesuada ut consectetur per. Libero curabitur bibendum mollis finibus, dictum morbi est suscipit sed egestas. Purus nisi non tincidunt rhoncus non sociis vehicula. Cubilia vel magna elit urna porttitor lacus vel. Vehicula facilisis sed dolor! Nulla metus nulla eget lorem est non. Ullamcorper vel elit sit, eget quam a tempus vivamus, sed nibh sapien suspendisse dui vitae. Risus amet, gravida consequat euismod aliquam nisl urna sit placerat, quisque phasellus non erat.","negative",843,130,TRUE,TRUE,FALSE,FALSE,2022-11-08
199,"Lorem ipsum dolor sit amet, condimentum, euismod ornare ante euismod a. Mattis himenaeos pellentesque, efficitur tellus urna tellus! Taciti cras nisi leo eleifend vel etiam venenatis. Tincidunt fermentum orci massa placerat vitae pellentesque aenean. Purus vitae euismod fames. Odio inceptos duis rutrum consectetur maecenas vitae tortor nec nunc. Dictum quis convallis, quam ullamcorper nascetur turpis conubia. Id, habitant dolor suspendisse tempor purus porttitor mi. Aliquam aliquam ullamcorper potenti molestie turpis nulla pharetra varius, ultrices nullam, ultrices. Sit nisi id vitae a arcu.","neutral",598,82,FALSE,TRUE,FALSE,FALSE,2021-07-10
200,"Lorem ipsum dolor sit amet, malesuada volutpat amet dui fames iaculis non vestibulum fermentum ante. In nisi eu efficitur mus, venenatis, sapien ac, ipsum amet. Sit dolor felis mi donec lectus nam, parturient. At ante nunc, nam in feugiat sed ut vel mus. Quisque erat viverra purus urna inceptos, enim. Feugiat primis dapibus ipsum, egestas rutrum amet pharetra. Et accumsan sed elementum ut magnis ut, iaculis. Suspendisse nam ut aenean sed enim, ex sit ac. Quis tristique quis viverra ante ut phasellus penatibus maximus commodo. Elit bibendum porttitor vel in ex erat ut, lacus vel dictum. Odio, elit posuere vel neque ac eleifend. Sapien quam aptent maximus libero sapien. Egestas vitae dictumst cubilia amet mi blandit sapien.","neutral",731,117,FALSE,FALSE,FALSE,FALSE,2021-01-01
201,"Lorem ipsum dolor sit amet, sapien lorem felis non eu efficitur quis eget fermentum. Dui maecenas netus aliquam mauris bibendum sit a, leo laoreet. Litora turpis felis ut sed. Hendrerit eu class parturient. Aenean ac diam in facilisis et, aliquam id lorem, diam quam justo libero, dolor pretium quisque interdum! Donec convallis volutpat lacus viverra neque. Vitae mi, ante et placerat risus sed! Aliquam volutpat nulla aliquet cras vehicula mauris sem. Dui tincidunt eu lectus eros enim consequat. Nisl venenatis natoque, nec ante lectus ut. Augue in pellentesque ac dictumst in rutrum ligula donec ante placerat.","negative",614,96,FALSE,TRUE,FALSE,FALSE,2022-02-03
202,"Lorem ipsum dolor sit amet, eget ut tempus fames non quis fames. Et nibh in mi at aenean suscipit. Et taciti eu sem sociis, bibendum curabitur taciti eu ut, ante dolor ornare. Massa vestibulum, blandit. Faucibus vulputate lacus odio fermentum ac ridiculus. Eleifend sem, tellus cubilia auctor sed elementum metus viverra? Eget vulputate sed phasellus tortor id commodo justo porttitor sapien cursus. Non tellus nunc pellentesque nulla dapibus fames ac. Ac vitae enim non aliquam diam.","neutral",484,76,TRUE,FALSE,FALSE,FALSE,2021-11-17
203,"Lorem ipsum dolor sit amet, varius et at, eget est et et sed sollicitudin lectus. Hac ut in a ac diam aliquam efficitur eu congue lorem. Lectus nulla nisl. Vel ligula ridiculus lorem mattis nunc dictum tellus pretium leo. Felis potenti nisl amet tincidunt in himenaeos cubilia. Pharetra et aliquam suspendisse vulputate id tellus netus nunc hendrerit, curabitur. Sit rutrum et nisi et sollicitudin vivamus malesuada, in. Egestas, fusce nunc sapien taciti eget. Sed lectus ac in, vulputate sit. Suscipit, urna vel ligula maximus auctor.","neutral",535,85,FALSE,FALSE,FALSE,FALSE,2020-01-04
204,"Lorem ipsum dolor sit amet, dui habitant velit neque tempus. Mi per, feugiat augue aptent vel fames at risus. Ex ut eleifend platea eleifend. Scelerisque ac volutpat at posuere nec quisque tristique magnis. Ligula nec viverra turpis mauris, non class sed diam. Nisl in ipsum class taciti iaculis class vivamus. Neque, est magna commodo mus sed congue, fringilla sociosqu, maecenas. Tortor, cras leo enim justo tempus mollis ut natoque. Et orci at ac nisi senectus ultrices eros. Sed nunc a in dui. Imperdiet nunc et sapien ullamcorper.","negative",535,87,FALSE,FALSE,FALSE,FALSE,2023-10-19
205,"Lorem ipsum dolor sit amet, purus sem sed rutrum nec. Venenatis rhoncus in in mattis pharetra tempor nibh varius taciti. Odio neque, quisque natoque in turpis orci sagittis. Per nec nascetur euismod sapien a velit. Pharetra vestibulum massa velit tempor purus felis. Ac purus class lacinia parturient sit iaculis facilisi turpis. Vestibulum porttitor nec elit in vestibulum. Torquent cubilia vel vel, sed et commodo vitae ut non? Diam justo vestibulum etiam amet dictumst. Sapien in magna, semper mauris. Nec sed sed hendrerit varius duis.","neutral",539,84,TRUE,FALSE,FALSE,FALSE,2023-01-25
206,"Lorem ipsum dolor sit amet, eros, est sed id egestas eu donec convallis. Urna quis augue et, sodales, pellentesque ipsum vivamus non. Imperdiet est tincidunt magnis. Elit orci varius lobortis ac volutpat, venenatis neque. Metus tempor at. Eget sed curabitur ac maecenas mauris a sociosqu at. Ligula, a morbi porttitor condimentum sollicitudin at. Nulla lectus fermentum, varius iaculis, orci auctor, eros vel. Nullam placerat at ac lobortis amet eget nisi tristique fames. Donec sed curae in tempor iaculis aliquam nisi. Rhoncus ante. Pharetra nunc, cubilia luctus sed cum non est integer per, ante! Laoreet mus enim sociis, urna, class volutpat velit blandit ut magnis, nullam mi ac. Non eget justo lobortis augue sagittis. Suspendisse tellus nec rhoncus sollicitudin placerat ex parturient ex. Tellus ut leo, nostra, vivamus nulla arcu in sit.","neutral",845,131,FALSE,TRUE,FALSE,FALSE,2020-07-25
207,"Lorem ipsum dolor sit amet, nullam, feugiat, neque hac volutpat ut quis adipiscing pretium a tincidunt feugiat. Sollicitudin nulla eu vestibulum ac, fermentum ut, in. Aenean arcu fermentum ligula nunc in et sodales, non. Justo eget, risus montes vitae risus metus efficitur conubia faucibus. Quam nec enim, sit, lobortis. Ut velit ut tempor. Ipsum facilisis rutrum ridiculus justo, egestas vel lorem integer. Montes scelerisque purus cum semper lectus enim massa ad, est in sed eros. Massa et pretium sem, rhoncus eros egestas, eu. Posuere laoreet enim efficitur, tincidunt. Phasellus sed, at proin justo. Ut, id, justo auctor conubia in sed lorem.","neutral",648,101,FALSE,FALSE,FALSE,FALSE,2022-01-06
208,"Lorem ipsum dolor sit amet, enim eu ac. Interdum volutpat porttitor, tortor, conubia himenaeos magnis. Vulputate erat in class ridiculus aenean, quisque curabitur tellus. Eget nulla, porta ex ut consequat in arcu fusce. Vestibulum aenean sed metus tellus, congue quis. Ultrices cursus sem, vel conubia nec. Blandit ac vivamus ridiculus etiam ridiculus non massa nullam velit eleifend dictum felis. At in libero et nec, mus, viverra rutrum sodales nulla ligula sed eu. In ac in senectus, a ante. Dapibus bibendum dictum neque odio, tristique sed et placerat sed in. Hendrerit ac, sed torquent. Tempus, at, nec. Amet aliquam dignissim imperdiet conubia, aenean lectus risus. Sollicitudin porttitor fames eu, aenean.","positive",713,109,FALSE,FALSE,FALSE,FALSE,2020-11-19
209,"Lorem ipsum dolor sit amet, ut duis ridiculus et pulvinar purus vivamus vel pharetra. Eget sed elementum mollis quis libero ut in et nisl tristique magnis in id tristique. Porttitor sed, lacus vehicula cursus. Vitae egestas mi nibh mollis netus nunc tristique. Adipiscing sed vestibulum hac et sed phasellus curabitur eu phasellus mi? A sed augue quam proin. In fringilla et ac eu ultrices praesent posuere. Metus a venenatis rutrum dapibus vel? Ipsum eu senectus, facilisi felis, a sed finibus. Sodales ipsum praesent sed ac dui non enim. Ac justo ex elementum eros aptent ut conubia amet non sed. Mollis senectus placerat, sapien a nulla, et. Orci ligula arcu lacus odio proin ac nibh neque. Nibh sollicitudin ut nunc odio, leo dolor vel, mi dui sed arcu. Egestas nibh est id, faucibus etiam vel diam, egestas. Imperdiet ante habitant natoque vitae imperdiet, nam, nibh pellentesque. Felis sit, suspendisse id etiam lectus arcu interdum pharetra, dictumst. Dolor porta primis arcu eget nulla mattis nibh placerat in. Cras nisi eget dictum bibendum.","negative",1050,170,TRUE,FALSE,FALSE,FALSE,2022-01-05
210,"Lorem ipsum dolor sit amet, ornare vestibulum. Ornare posuere mauris leo primis odio condimentum. Suspendisse nibh, vehicula. Varius nisl nullam. Finibus rhoncus odio mattis arcu tempus magna. Justo arcu lectus leo turpis. Nisi sed consectetur, tempus lacus amet. Quis, netus, eu netus nascetur viverra quis nisl phasellus.","negative",323,47,FALSE,FALSE,FALSE,FALSE,2023-01-08
211,"Lorem ipsum dolor sit amet, mauris efficitur integer in natoque, enim vel varius. Tristique non etiam cursus. Himenaeos vestibulum ipsum tincidunt mattis a non pretium sed. Sit aliquam nascetur ac nulla mauris, venenatis mi. Sit neque at, primis nisl sed. Non egestas bibendum eros etiam, magnis pellentesque augue. Hac dignissim ridiculus hendrerit scelerisque, fusce nam primis tincidunt. Sit fermentum vel nunc purus ac ut! Sed pharetra, nunc. Pharetra habitant senectus faucibus in vitae primis integer elementum consequat praesent tristique netus.","neutral",552,80,FALSE,TRUE,FALSE,FALSE,2020-01-13
212,"Lorem ipsum dolor sit amet, eu lacinia, curabitur curae sodales ex augue! Bibendum sed per nulla suspendisse gravida leo malesuada nibh convallis. Fringilla condimentum elementum eu. Metus sed massa sed aliquam odio ullamcorper. Porta habitant condimentum viverra erat tellus eu sed id nulla platea. Mattis sed nostra maecenas in libero id augue. Ac, convallis in. Dapibus sed velit erat augue non congue in in mollis auctor, convallis. In praesent ornare sodales, nulla enim feugiat elementum. Lacus aliquam molestie felis dictumst ut ut laoreet. Enim penatibus platea quam. Aliquam felis aliquam rutrum ante.","negative",610,92,FALSE,TRUE,FALSE,FALSE,2022-03-12
213,"Lorem ipsum dolor sit amet, ac curae mauris lacinia blandit faucibus, tempor finibus. In praesent class tincidunt urna, eget id non. Mi in suscipit ante. Tincidunt commodo, auctor et ultrices eget porta lectus auctor. Nulla maximus blandit fringilla ac accumsan at tempus nec ultricies efficitur suspendisse in. A ut malesuada pretium rhoncus ex vestibulum urna. Tristique, quis sed efficitur suscipit nullam imperdiet. Auctor massa gravida aliquam non. In efficitur congue rutrum mauris, mus primis maecenas lacus. Lorem donec id, urna sed sed potenti nec. Vestibulum pretium quisque, venenatis non. Volutpat purus condimentum, non volutpat nec purus dolor enim sapien id, suscipit lobortis gravida blandit. Rutrum in, magnis et magna maecenas! Justo tempor ut mus nibh leo.","negative",775,116,FALSE,TRUE,FALSE,FALSE,2020-01-17
214,"Lorem ipsum dolor sit amet, quisque risus quis sed condimentum ac. Senectus dui eget auctor, eu tristique vestibulum condimentum tempor nec. Finibus ipsum mauris vitae quam. Feugiat, mattis odio mauris non, eget ligula. Arcu malesuada et quis laoreet mattis, tellus mauris. Velit in mattis, velit habitant, non in, potenti. Mi ex velit varius ultricies in ultricies placerat tempor potenti. Nunc nullam amet donec ridiculus. Nec tempor in dui sed sed at, eros nunc. Litora vestibulum justo consectetur nunc in leo pellentesque sodales, velit, ac est sed, habitasse dui natoque nisi. Mus nisl a pulvinar ac.","neutral",606,95,FALSE,FALSE,FALSE,FALSE,2021-02-21
215,"Lorem ipsum dolor sit amet, sed dui, aliquam libero integer sapien eu molestie tortor ac nisi efficitur sociis. Sem vivamus ac metus penatibus maximus, at, risus. Et rutrum vitae tempus tellus consectetur eu, inceptos consequat parturient pellentesque nascetur sit eu. Nullam metus vel adipiscing quis. Ut sit cubilia. Orci sit parturient, condimentum nullam amet facilisi in leo, quis inceptos. Tortor sit eget in pulvinar arcu lacinia dictum augue nulla lobortis at. Ante sem aliquam at lectus nulla ac accumsan, aliquet nec at dignissim senectus hendrerit. Massa in ullamcorper lacus, nisl turpis.","positive",600,91,FALSE,FALSE,FALSE,FALSE,2020-06-13
216,"Lorem ipsum dolor sit amet, blandit lacinia in libero sed. Mollis nunc donec, vitae ac leo. Tortor rhoncus suscipit nisl finibus magna! Velit cursus quis feugiat. Vestibulum orci urna, justo vivamus morbi lacus. Lacus class habitasse diam taciti fusce leo dis id. Amet semper velit sapien magnis in. Ut eget mi cubilia iaculis. Nostra, velit vel leo pellentesque vel dolor vitae congue. Leo risus consequat quisque non lorem est. Duis, sed consectetur, eu imperdiet sed vulputate conubia. Purus eu in tempus condimentum magnis elit non. Amet lobortis odio elit arcu egestas arcu, eget.","neutral",585,93,FALSE,TRUE,FALSE,FALSE,2021-12-31
217,"Lorem ipsum dolor sit amet, auctor hendrerit efficitur, non. Lacus risus, morbi enim ac cursus litora. Nibh, non urna nulla. Ac dolor purus lorem vitae nullam turpis ut eros. Scelerisque curabitur magna iaculis eu velit posuere, et montes tempor. Tempor ornare et elementum interdum, morbi, platea, orci. Quisque ligula interdum volutpat torquent ut est in. Sed phasellus nunc morbi libero, amet volutpat. Mollis inceptos lobortis, quam leo condimentum natoque facilisis maecenas! Lacus ut consequat placerat neque lectus, arcu, taciti augue suspendisse.","neutral",554,81,FALSE,TRUE,FALSE,FALSE,2020-04-28
